Time,Num,Latitude,Longitude,Diam
30-Jan-2010 06:00:00,168,66.5,6.5,259.5
30-Jan-2010 09:00:00,169,65.1136363636364,4.57575757575758,305.30303030303
30-Jan-2010 12:00:00,169,63.75,3.66666666666667,241.666666666667
30-Jan-2010 15:00:00,169,62.825,3.6875,260
30-Jan-2010 18:00:00,169,61.9984693877551,3.91709183673469,296.734693877551
30-Jan-2010 21:00:00,169,61.1537190082645,4.93388429752066,352.325581395349
31-Jan-2010 00:00:00,169,60.6330578512397,4.1900826446281,378.488372093023
31-Jan-2010 03:00:00,169,59.609900990099,5.81683168316832,415.841584158416
31-Jan-2010 06:00:00,169,58.5405940594059,7.5990099009901,504.950495049505
01-Feb-2010 06:00:00,170,63.6684444444444,4.34222222222222,296.844444444444
01-Feb-2010 09:00:00,170,63.8284444444444,5.14222222222222,312.844444444444
01-Feb-2010 12:00:00,170,63.9884444444444,5.94222222222222,328.844444444444
01-Feb-2010 15:00:00,170,64.0755639097744,6.12593984962406,322.443609022556
01-Feb-2010 18:00:00,170,64.2785714285714,6.46428571428571,302.142857142857
01-Feb-2010 21:00:00,170,64.5,6.08108108108108,343.405405405405
02-Feb-2010 00:00:00,170,64.5,4.86486486486486,382.324324324324
02-Feb-2010 03:00:00,170,64.2858823529412,4,388.588235294118
02-Feb-2010 06:00:00,170,63.6703832752613,3.78397212543554,327.038327526132
02-Feb-2010 09:00:00,170,63.2940766550523,3.15679442508711,289.407665505226
02-Feb-2010 12:00:00,170,62.6327731092437,2.4327731092437,285.672268907563
02-Feb-2010 15:00:00,170,61.71875,1.890625,298.75
02-Feb-2010 18:00:00,170,60.59375,1.63494318181818,319.204545454545
02-Feb-2010 21:00:00,170,59.575,1.5,398
03-Feb-2010 00:00:00,170,58.675,1.5,542
23-Feb-2010 09:00:00,172,69.2828282828283,-9.71717171717172,410
23-Feb-2010 12:00:00,172,68.3873873873874,-11.5135135135135,428.018018018018
23-Feb-2010 15:00:00,172,67.5480769230769,-16.3557692307692,499.038461538462
23-Feb-2010 18:00:00,172,67.1909090909091,-17.1181818181818,493.818181818182
23-Feb-2010 21:00:00,172,66.625,-17.875,497.5
24-Feb-2010 00:00:00,172,66.413407821229,-19.5153631284916,512.988826815642
24-Feb-2010 03:00:00,172,66.3128491620112,-21.2751396648045,528.072625698324
24-Feb-2010 06:00:00,172,65.5479041916168,-22.9101796407186,548.802395209581
24-Feb-2010 09:00:00,172,64.685628742515,-24.5269461077844,570.359281437126
01-Mar-2010 12:00:00,173,66.2130872483221,1,267.214765100671
01-Mar-2010 15:00:00,173,65.9110738255034,1,285.335570469799
01-Mar-2010 18:00:00,173,65.6090604026846,1,303.456375838926
01-Mar-2010 21:00:00,173,64.9330357142857,2.02232142857143,301.339285714286
02-Mar-2010 00:00:00,173,64.1294642857143,2.29017857142857,317.410714285714
02-Mar-2010 03:00:00,173,63.5,2.71081081081081,334.216216216216
02-Mar-2010 06:00:00,173,63.5,3.58252427184466,351.650485436893
