SYNOP;CLOUD_T;Num;Year;Month;Day;Hour;Longitude;Latitude;Diam
2;1;1;2004;03;01;15;6.697;66.173;290.747
2;1;1;2004;03;01;16;8.052;66.520;155.038
2;1;1;2004;03;01;17;9.430;66.080;161.776
2;1;1;2004;03;01;18;10.130;65.600;154.598
2;1;2;2004;03;27;11;8.805;65.755;140.893
2;1;2;2004;03;27;12;9.484;65.884;145.644
2;1;2;2004;03;27;13;10.181;66.032;146.497
3;1;3;2004;11;15;12;1.669;68.563;158.904
3;1;3;2004;11;15;13;3.762;68.271;167.994
3;1;3;2004;11;15;14;4.793;67.458;146.716
3;1;3;2004;11;15;15;6.134;66.846;140.624
3;1;4;2004;11;16;06;2.760;69.680;158.943
3;1;4;2004;11;16;07;2.957;69.342;183.325
3;1;4;2004;11;16;08;3.036;69.138;157.920
3;1;5;2004;11;16;14;41.065;71.826;125.054
3;1;5;2004;11;16;15;40.547;71.721;146.735
3;1;5;2004;11;16;16;40.559;71.389;114.233
3;1;5;2004;11;16;17;41.967;70.210;125.622
3;1;5;2004;11;16;18;42.520;70.035;120.869
3;1;5;2004;11;16;19;43.025;69.789;124.041
3;1;5;2004;11;16;20;42.883;69.557;154.642
4;1;6;2004;11;18;00;41.912;73.718;163.117
4;1;6;2004;11;18;01;41.748;73.640;121.383
4;1;6;2004;11;18;02;41.943;73.595;107.455
4;1;6;2004;11;18;03;41.666;73.374;106.477
4;1;6;2004;11;18;04;41.252;73.454;124.728
4;1;6;2004;11;18;05;41.094;73.359;122.591
4;1;6;2004;11;18;06;40.386;73.468;115.847
4;1;6;2004;11;18;07;39.978;73.509;110.351
4;1;6;2004;11;18;08;39.344;73.662;119.240
4;1;6;2004;11;18;09;40.941;73.515;112.744
4;1;6;2004;11;18;10;39.970;73.778;107.147
4;1;6;2004;11;18;11;39.269;73.746;133.849
4;1;7;2004;11;18;00;46.035;75.394;198.832
4;1;7;2004;11;18;01;44.943;75.245;188.026
4;1;7;2004;11;18;02;44.129;75.376;178.431
4;1;7;2004;11;18;03;43.450;75.303;234.504
4;1;7;2004;11;18;04;42.485;75.520;212.077
4;1;7;2004;11;18;05;41.334;75.477;226.267
4;1;7;2004;11;18;06;39.627;75.549;226.955
4;1;7;2004;11;18;07;39.062;75.511;205.147
4;1;7;2004;11;18;08;39.748;75.639;272.801
4;1;7;2004;11;18;09;38.771;75.159;268.997
4;1;7;2004;11;18;10;36.875;75.257;241.579
4;1;7;2004;11;18;11;35.694;75.255;244.952
1;1;8;2004;11;23;04;37.403;72.220;150.401
1;1;8;2004;11;23;05;37.912;72.248;169.342
1;1;8;2004;11;23;06;38.644;72.102;152.101
1;1;8;2004;11;23;07;38.914;71.855;148.222
1;1;8;2004;11;23;08;39.711;71.980;126.041
1;1;8;2004;11;23;09;40.617;71.717;146.935
1;1;8;2004;11;23;10;40.546;71.577;170.173
1;1;8;2004;11;23;11;41.732;71.487;175.250
1;1;8;2004;11;23;12;43.161;71.349;154.748
1;1;8;2004;11;23;13;44.730;71.054;167.802
1;1;8;2004;11;23;14;45.738;71.282;156.125
1;1;8;2004;11;23;15;46.619;71.195;150.400
6;1;9;2004;12;10;15;-1.626;61.066;162.442
6;1;9;2004;12;10;16;0.015;61.184;125.374
6;1;9;2004;12;10;17;0.988;61.121;105.139
6;1;9;2004;12;10;18;2.348;61.488;85.047
6;1;9;2004;12;10;19;3.580;62.404;129.590
6;1;9;2004;12;10;20;3.191;62.864;302.396
6;1;9;2004;12;10;21;5.116;63.330;127.030
3;2;10;2004;12;18;05;4.914;70.389;175.693
3;2;10;2004;12;18;06;4.841;70.189;172.423
3;2;10;2004;12;18;07;3.304;69.850;138.756
3;2;10;2004;12;18;08;3.834;70.033;176.402
3;2;10;2004;12;18;09;3.707;69.907;195.599
3;2;10;2004;12;18;10;3.690;69.799;211.312
3;2;10;2004;12;18;11;3.814;69.597;191.439
3;2;10;2004;12;18;12;4.082;69.310;215.576
3;2;10;2004;12;18;13;5.061;69.226;263.136
3;2;10;2004;12;18;14;5.479;68.795;258.559
3;2;10;2004;12;18;15;5.952;68.450;277.340
3;2;10;2004;12;18;16;7.095;68.254;261.227
3;2;10;2004;12;18;17;7.359;67.892;258.612
3;2;10;2004;12;18;18;8.221;67.772;229.830
3;2;10;2004;12;18;19;8.432;67.591;239.879
3;2;10;2004;12;18;20;12.692;67.476;176.852
3;2;10;2004;12;18;21;13.428;67.344;167.830
3;2;10;2004;12;18;22;14.037;67.258;150.125
3;2;10;2004;12;18;23;14.064;67.177;136.989
3;2;10;2004;12;19;00;14.420;67.223;153.642
3;2;10;2004;12;19;01;14.711;67.232;155.498
3;2;10;2004;12;19;02;15.555;67.277;142.044
3;2;10;2004;12;19;03;16.121;67.249;187.406
3;2;10;2004;12;19;04;15.909;67.161;155.775
3;2;10;2004;12;19;05;16.330;67.567;146.332
3;1;11;2005;01;23;10;14.260;67.694;173.821
3;1;11;2005;01;23;11;13.943;67.238;192.634
3;1;11;2005;01;23;12;14.155;66.978;254.443
3;1;11;2005;01;23;13;14.521;66.496;199.367
3;1;11;2005;01;23;14;14.529;66.674;182.359
3;1;11;2005;01;23;15;14.635;66.851;134.789
3;1;11;2005;01;23;16;14.888;66.792;157.250
3;1;11;2005;01;23;17;14.512;66.772;143.698
3;1;11;2005;01;23;18;14.588;66.524;138.040
3;1;11;2005;01;23;19;14.607;66.678;119.948
3;1;11;2005;01;23;20;14.246;66.711;123.301
3;1;11;2005;01;23;21;14.612;66.436;126.139
6;1;12;2005;03;15;06;7.372;71.078;195.676
6;1;12;2005;03;15;07;7.088;71.055;186.947
6;1;12;2005;03;15;08;7.330;70.598;258.533
6;1;12;2005;03;15;09;6.829;71.126;208.880
6;1;12;2005;03;15;10;5.808;70.506;223.575
6;1;12;2005;03;15;11;6.636;70.617;218.054
6;1;12;2005;03;15;12;7.897;71.229;176.098
6;1;12;2005;03;15;13;6.400;71.181;236.827
6;1;12;2005;03;15;14;6.768;71.236;219.903
6;1;12;2005;03;15;15;6.920;70.940;244.706
6;1;12;2005;03;15;16;6.421;71.014;214.273
6;1;12;2005;03;15;17;5.604;71.296;232.221
6;1;12;2005;03;15;18;4.798;71.335;270.834
1;2;13;2005;03;17;07;44.974;70.747;172.715
1;2;13;2005;03;17;08;44.399;70.637;136.947
1;2;13;2005;03;17;09;44.651;70.601;140.855
1;2;13;2005;03;17;10;42.984;70.311;161.290
1;2;13;2005;03;17;11;41.752;69.898;227.528
1;2;13;2005;03;17;12;42.582;70.233;176.709
1;2;13;2005;03;17;13;41.108;69.958;212.627
1;2;13;2005;03;17;14;40.541;69.437;186.231
1;2;13;2005;03;17;15;41.696;69.781;171.645
1;2;13;2005;03;17;16;41.841;69.823;210.938
1;2;13;2005;03;17;17;41.794;69.680;177.156
1;2;13;2005;03;17;18;41.432;69.336;166.978
1;2;13;2005;03;17;19;40.328;68.944;175.535
1;2;13;2005;03;17;20;39.060;68.802;134.324
1;2;13;2005;03;17;21;39.414;68.778;144.698
3;1;14;2005;03;07;03;19.114;72.599;274.089
3;1;14;2005;03;07;04;19.932;72.527;273.898
3;1;14;2005;03;07;05;19.740;72.016;281.078
3;1;14;2005;03;07;06;19.758;71.962;276.066
3;1;14;2005;03;07;07;19.889;71.726;234.675
3;1;14;2005;03;07;08;20.479;71.642;160.217
3;1;14;2005;03;07;09;19.866;71.114;128.134
3;1;14;2005;03;07;10;19.347;71.029;113.216
3;1;15;2005;03;07;04;29.131;74.173;210.994
3;1;15;2005;03;07;05;28.908;74.454;187.081
3;1;15;2005;03;07;06;29.081;74.277;207.646
3;1;15;2005;03;07;07;28.075;73.817;218.215
3;1;15;2005;03;07;08;27.701;73.429;212.199
1;1;16;2005;11;23;16;12.055;71.228;125.605
1;1;16;2005;11;23;17;13.276;72.095;144.380
1;1;16;2005;11;23;18;13.614;71.657;139.760
1;1;16;2005;11;23;19;15.215;71.839;119.984
1;1;16;2005;11;23;20;16.412;71.959;113.743
1;1;16;2005;11;23;21;18.063;72.264;184.671
1;1;16;2005;11;23;22;20.071;72.316;134.524
3;1;17;2005;11;29;16;6.452;65.988;157.362
3;1;17;2005;11;29;17;5.827;65.979;166.789
3;1;17;2005;11;29;18;5.791;65.803;169.802
3;1;17;2005;11;29;19;6.159;65.495;172.716
3;1;17;2005;11;29;20;6.079;65.151;178.469
3;1;17;2005;11;29;21;6.305;64.936;201.325
3;1;17;2005;11;29;22;6.563;64.926;196.174
3;1;17;2005;11;29;23;6.810;64.379;201.865
3;1;17;2005;11;30;00;6.615;64.302;202.759
3;1;17;2005;11;30;01;6.830;64.114;191.526
3;1;17;2005;11;30;02;7.140;63.773;174.649
3;1;17;2005;11;30;03;7.177;63.652;173.328
3;1;17;2005;11;30;04;6.953;63.575;134.936
3;1;17;2005;11;30;05;7.115;63.419;134.998
1;3;18;2006;03;03;11;6.432;73.237;167.241
1;3;18;2006;03;03;12;5.832;72.866;201.230
1;3;18;2006;03;03;13;5.318;72.622;199.408
1;3;18;2006;03;03;14;6.118;72.832;213.330
1;3;18;2006;03;03;15;6.499;72.617;167.606
1;3;18;2006;03;03;16;5.836;72.432;208.884
1;3;18;2006;03;03;17;5.363;72.032;218.552
1;3;18;2006;03;03;18;4.055;71.794;166.618
1;3;19;2006;03;04;02;6.578;70.044;186.035
1;3;19;2006;03;04;03;6.548;69.990;157.572
2;2;20;2006;03;04;10;15.552;72.119;177.909
2;2;20;2006;03;04;11;16.589;72.249;145.643
2;2;20;2006;03;04;12;18.355;72.797;249.738
2;2;20;2006;03;04;13;18.137;72.878;164.096
2;2;20;2006;03;04;14;18.602;73.021;233.986
2;2;20;2006;03;04;15;19.879;73.211;269.478
2;2;20;2006;03;04;16;20.570;73.360;248.240
2;2;20;2006;03;04;17;19.708;73.412;244.406
2;2;20;2006;03;04;18;20.216;73.486;262.524
2;2;20;2006;03;04;19;20.487;73.523;275.193
2;2;20;2006;03;04;20;21.491;73.545;280.474
2;2;20;2006;03;04;21;21.347;73.405;237.003
2;2;20;2006;03;04;22;23.635;73.834;151.967
2;2;20;2006;03;04;23;23.169;73.960;184.174
2;2;20;2006;03;05;00;23.331;74.293;225.074
2;2;20;2006;03;05;01;24.114;74.427;208.607
2;2;20;2006;03;05;02;24.674;74.267;251.187
2;2;20;2006;03;05;03;25.646;74.412;258.276
2;2;20;2006;03;05;04;25.155;74.300;253.498
2;2;20;2006;03;05;05;26.274;74.638;267.888
2;2;20;2006;03;05;06;27.348;74.542;273.432
2;2;20;2006;03;05;07;27.868;75.158;218.456
2;2;20;2006;03;05;08;27.735;75.269;165.409
2;2;20;2006;03;05;09;28.670;75.611;165.370
2;2;20;2006;03;05;10;27.909;75.651;130.515
2;2;20;2006;03;05;11;30.521;75.999;184.047
2;2;20;2006;03;05;12;30.227;76.248;138.058
2;2;20;2006;03;05;13;31.043;76.720;116.357
2;1;21;2006;03;06;03;2.644;70.403;328.546
2;1;21;2006;03;06;04;3.686;70.139;349.842
2;1;21;2006;03;06;05;4.022;69.851;304.190
2;1;21;2006;03;06;06;4.557;69.741;223.391
2;1;21;2006;03;06;07;5.561;69.124;252.170
2;1;21;2006;03;06;08;5.521;68.975;261.646
2;1;21;2006;03;06;09;5.487;68.970;272.726
2;1;21;2006;03;06;10;8.729;68.654;254.306
2;1;21;2006;03;06;11;7.517;68.465;256.584
2;1;21;2006;03;06;12;7.519;68.308;267.690
1;1;22;2007;01;22;17;2.751;75.600;255.969
1;1;22;2007;01;22;18;3.281;75.169;232.652
1;1;22;2007;01;22;19;3.024;75.023;239.278
1;1;22;2007;01;22;20;3.235;74.967;226.832
1;1;22;2007;01;22;21;4.033;74.736;212.788
1;1;22;2007;01;22;22;2.927;74.685;199.165
1;1;22;2007;01;22;23;2.503;74.478;171.666
1;1;22;2007;01;23;00;3.010;74.204;192.419
1;1;22;2007;01;23;01;3.026;74.061;165.686
1;1;22;2007;01;23;02;3.003;73.971;179.712
1;1;22;2007;01;23;03;3.061;73.825;182.268
1;1;22;2007;01;23;04;3.143;73.590;168.318
1;1;22;2007;01;23;05;3.565;73.672;173.883
1;1;22;2007;01;23;06;3.366;73.555;176.948
1;1;22;2007;01;23;07;3.771;73.224;194.638
1;1;22;2007;01;23;08;3.959;73.077;176.335
1;1;22;2007;01;23;09;2.829;73.219;143.591
1;1;22;2007;01;23;10;2.395;73.071;174.814
1;1;22;2007;01;23;11;2.031;73.044;182.695
2;1;23;2007;02;05;00;3.846;65.899;131.477
2;1;23;2007;02;05;01;3.554;65.821;106.477
2;1;23;2007;02;05;02;3.910;65.341;106.421
2;1;23;2007;02;05;03;3.049;64.541;121.569
2;1;23;2007;02;05;04;3.706;64.348;121.573
2;1;23;2007;02;05;05;2.811;63.067;143.531
2;1;23;2007;02;05;06;2.827;62.628;111.503
2;1;23;2007;02;05;07;2.293;61.719;172.031
2;1;23;2007;02;05;08;2.685;62.927;149.087
1;3;24;2007;04;06;00;9.665;73.529;233.771
1;3;24;2007;04;06;01;9.288;73.149;187.179
1;3;24;2007;04;06;02;9.277;72.973;167.329
1;3;24;2007;04;06;03;8.683;72.731;199.422
1;3;24;2007;04;06;04;7.779;72.274;198.515
1;3;24;2007;04;06;05;9.189;71.864;228.035
1;3;24;2007;04;06;06;11.481;71.647;224.692
1;3;24;2007;04;06;07;10.642;71.244;295.059
1;3;24;2007;04;06;08;10.187;70.887;314.826
1;3;24;2007;04;06;09;11.518;70.582;296.817
1;3;24;2007;04;06;10;11.782;70.239;279.576
1;3;24;2007;04;06;11;13.096;69.957;310.551
1;3;24;2007;04;06;12;14.283;69.823;313.485
1;3;24;2007;04;06;13;13.715;69.243;304.951
1;3;24;2007;04;06;14;14.302;69.564;273.891
1;3;24;2007;04;06;15;12.916;69.431;148.433
1;3;24;2007;04;06;16;13.796;69.337;134.510
1;3;24;2007;04;06;17;15.669;69.046;194.678
1;3;24;2007;04;06;18;15.779;68.857;180.544
1;3;24;2007;04;06;19;18.574;68.381;290.949
1;3;24;2007;04;06;20;19.262;68.412;209.869
1;3;24;2007;04;06;21;20.376;68.012;268.902
1;3;24;2007;04;06;22;21.184;67.540;237.242
1;3;25;2007;04;29;04;26.198;70.174;320.480
1;3;25;2007;04;29;05;25.721;69.785;257.342
1;3;25;2007;04;29;06;25.654;69.138;226.327
1;3;25;2007;04;29;07;26.730;68.264;227.283
1;3;25;2007;04;29;08;27.660;67.728;222.791
1;3;25;2007;04;29;09;27.261;67.079;240.231
5;1;26;2007;09;03;06;2.418;60.149;160.621
5;1;26;2007;09;03;07;2.270;59.829;161.829
5;1;26;2007;09;03;08;2.423;59.585;183.330
6;1;27;2008;01;25;10;0.808;66.092;179.741
6;1;27;2008;01;25;11;1.927;66.156;187.418
6;1;27;2008;01;25;12;3.430;66.017;151.109
6;1;27;2008;01;25;13;4.264;66.322;169.769
6;1;27;2008;01;25;14;5.218;66.209;193.148
6;1;27;2008;01;25;15;6.432;66.287;179.105
6;1;27;2008;01;25;16;7.413;66.216;199.918
6;1;27;2008;01;25;17;8.268;66.211;213.125
6;1;27;2008;01;25;18;9.613;66.346;178.419
6;1;27;2008;01;25;19;9.773;66.970;158.828
6;1;27;2008;01;25;20;10.831;67.134;158.324
6;1;27;2008;01;25;21;12.025;67.238;156.300
3;3;28;2008;01;31;00;12.654;72.641;455.939
3;3;28;2008;01;31;01;12.316;72.427;444.906
3;3;28;2008;01;31;02;12.198;72.363;490.458
3;3;28;2008;01;31;03;12.596;72.288;449.896
3;3;28;2008;01;31;04;11.823;71.958;515.177
3;3;28;2008;01;31;05;11.720;71.719;429.381
3;3;28;2008;01;31;06;10.924;72.073;391.623
3;3;28;2008;01;31;07;10.624;72.200;295.315
3;3;28;2008;01;31;08;10.347;72.558;457.929
3;3;28;2008;01;31;09;10.691;72.277;451.730
3;3;28;2008;01;31;10;10.529;72.278;451.867
3;3;28;2008;01;31;11;9.400;72.447;469.890
3;3;28;2008;01;31;12;10.464;71.978;550.199
3;3;28;2008;01;31;13;9.600;72.110;476.087
3;3;28;2008;01;31;14;9.634;72.104;478.343
3;3;28;2008;01;31;15;10.421;72.276;541.078
3;2;29;2008;02;15;01;34.257;66.063;314.153
3;2;29;2008;02;15;02;34.775;65.665;291.447
3;2;29;2008;02;15;03;35.125;65.202;288.704
3;2;29;2008;02;15;04;35.019;65.166;203.192
3;2;29;2008;02;15;05;35.210;64.759;192.406
1;1;30;2008;03;01;18;3.997;78.380;173.009
1;1;30;2008;03;01;19;2.436;78.548;127.709
1;1;30;2008;03;01;20;-1.382;77.398;205.135
1;1;30;2008;03;01;21;-1.164;77.533;225.281
1;1;30;2008;03;01;22;-0.475;77.168;240.356
1;1;30;2008;03;01;23;0.112;76.631;145.997
1;1;30;2008;03;02;00;-1.269;77.184;161.050
1;1;30;2008;03;02;01;-0.494;77.136;194.511
1;1;30;2008;03;02;02;-1.476;76.987;192.030
1;1;30;2008;03;02;03;-2.665;77.033;175.502
1;1;30;2008;03;02;04;-1.765;76.543;266.749
1;1;30;2008;03;02;05;-2.966;76.529;257.130
1;1;30;2008;03;02;06;-1.775;76.685;321.100
3;1;31;2008;03;01;18;1.725;70.158;189.817
3;1;31;2008;03;01;19;1.249;69.834;226.913
3;1;31;2008;03;01;20;2.604;69.727;346.610
3;1;31;2008;03;01;21;2.216;69.459;384.670
3;1;31;2008;03;01;22;1.424;69.256;321.786
3;1;31;2008;03;01;23;2.410;69.579;274.620
3;3;32;2008;03;02;17;-5.345;73.919;183.301
3;3;32;2008;03;02;18;-5.561;73.525;168.251
3;3;32;2008;03;02;19;-5.265;73.307;190.956
3;3;32;2008;03;02;20;-5.416;73.185;167.871
3;3;32;2008;03;02;21;-6.154;72.909;174.705
3;3;32;2008;03;02;22;-5.838;72.716;179.059
3;3;32;2008;03;02;23;-6.085;72.250;166.063
3;3;32;2008;03;03;00;-6.758;72.229;177.985
3;3;32;2008;03;03;01;-6.386;71.946;172.351
3;3;32;2008;03;03;02;-6.662;71.863;180.777
3;3;32;2008;03;03;03;-6.214;71.513;183.767
3;3;32;2008;03;03;04;-6.819;71.987;159.909
3;1;33;2008;03;02;15;-1.296;76.963;163.300
3;1;33;2008;03;02;16;-2.359;76.673;121.633
3;1;33;2008;03;02;17;-2.145;76.627;144.929
3;1;33;2008;03;02;18;-0.399;76.625;128.886
3;1;33;2008;03;02;19;-1.376;76.304;193.129
3;1;33;2008;03;02;20;-2.569;76.047;138.651
3;1;33;2008;03;02;21;-3.187;75.750;170.302
3;1;33;2008;03;02;22;-3.542;75.396;146.685
3;1;33;2008;03;02;23;-3.494;75.352;132.478
3;1;33;2008;03;03;00;-3.651;75.127;159.578
3;1;33;2008;03;03;01;-3.558;74.866;144.867
3;1;34;2008;03;04;03;2.777;68.749;389.393
3;1;34;2008;03;04;04;3.704;69.039;422.067
3;1;34;2008;03;04;05;4.032;68.814;411.916
3;1;34;2008;03;04;06;4.472;68.362;402.934
3;1;34;2008;03;04;07;5.107;68.007;434.441
3;1;34;2008;03;04;08;5.364;67.732;460.125
3;1;34;2008;03;04;09;5.426;67.499;544.724
3;1;34;2008;03;04;10;5.470;67.356;499.855
3;1;34;2008;03;04;11;6.567;67.411;475.589
3;1;34;2008;03;04;12;8.130;67.815;430.029
3;1;34;2008;03;04;13;8.319;67.622;386.325
3;1;34;2008;03;04;14;8.779;67.283;341.817
3;1;34;2008;03;04;15;9.318;66.853;382.648
3;1;34;2008;03;04;16;9.995;66.273;334.631
3;1;34;2008;03;04;17;10.306;66.137;461.575
3;1;34;2008;03;04;18;10.446;65.909;450.505
3;1;34;2008;03;04;19;10.005;65.497;384.310
3;1;34;2008;03;04;20;10.537;65.361;391.692
3;1;34;2008;03;04;21;10.898;65.272;264.354
6;3;35;2008;03;16;08;10.140;70.313;245.284
6;3;35;2008;03;16;09;10.147;70.251;253.812
6;3;35;2008;03;16;10;9.632;70.258;239.938
6;3;35;2008;03;16;11;10.765;70.236;222.169
6;3;35;2008;03;16;12;10.111;70.337;328.943
6;3;35;2008;03;16;13;10.029;70.132;336.895
6;3;35;2008;03;16;14;9.992;70.007;406.310
6;3;35;2008;03;16;15;9.698;69.767;389.592
6;3;35;2008;03;16;16;8.417;69.817;443.661
6;3;35;2008;03;16;17;7.636;69.785;374.988
6;3;35;2008;03;16;18;7.721;69.690;388.862
6;3;35;2008;03;16;19;7.052;69.519;421.039
6;3;35;2008;03;16;20;6.790;69.304;490.182
6;3;35;2008;03;16;21;7.514;68.970;490.910
6;3;35;2008;03;16;22;8.320;68.519;509.798
6;3;35;2008;03;16;23;8.411;68.736;479.064
6;3;35;2008;03;17;00;6.315;68.651;432.674
6;3;35;2008;03;17;01;6.180;68.446;436.458
6;3;35;2008;03;17;02;6.728;68.281;484.179
6;3;35;2008;03;17;03;7.460;67.566;428.493
6;3;35;2008;03;17;04;7.358;67.618;510.418
6;3;35;2008;03;17;05;7.367;67.329;407.565
6;3;35;2008;03;17;06;7.727;67.051;368.747
6;3;35;2008;03;17;07;7.799;66.703;360.947
6;3;35;2008;03;17;08;6.296;66.599;376.471
6;3;35;2008;03;17;09;6.808;66.613;367.781
6;3;35;2008;03;17;10;6.554;66.373;312.142
6;3;35;2008;03;17;11;8.019;65.740;386.749
6;3;35;2008;03;17;12;7.031;65.187;292.848
6;3;35;2008;03;17;13;7.645;64.791;343.391
6;3;35;2008;03;17;14;8.340;64.438;377.392
6;3;35;2008;03;17;15;8.939;64.265;407.631
6;3;35;2008;03;17;16;7.959;63.814;389.858
6;3;35;2008;03;17;17;9.621;63.720;393.604
6;3;35;2008;03;17;18;9.748;63.175;436.899
6;3;35;2008;03;17;19;9.570;63.017;397.763
6;3;35;2008;03;17;20;10.092;62.398;406.028
6;3;35;2008;03;17;21;10.725;62.606;410.526
6;1;36;2008;03;18;11;35.560;73.840;356.316
6;1;36;2008;03;18;12;34.905;74.450;320.094
6;1;36;2008;03;18;13;35.398;74.430;327.245
6;1;36;2008;03;18;14;34.464;74.527;375.963
6;1;36;2008;03;18;15;35.386;74.400;410.954
6;1;36;2008;03;18;16;35.533;74.395;338.120
6;1;36;2008;03;18;17;36.421;74.445;285.032
2;1;37;2008;03;20;00;39.245;71.294;163.627
2;1;37;2008;03;20;01;39.243;71.285;195.454
2;1;37;2008;03;20;02;39.586;71.241;191.678
2;1;37;2008;03;20;03;40.811;71.041;222.427
2;1;37;2008;03;20;04;42.826;70.754;309.930
2;1;37;2008;03;20;05;44.220;70.621;241.713
2;1;37;2008;03;20;06;44.456;71.182;268.031
2;1;37;2008;03;20;07;45.723;71.007;237.229
2;1;37;2008;03;20;08;46.102;71.012;233.585
2;1;37;2008;03;20;09;47.157;71.168;207.791
2;1;37;2008;03;20;10;48.888;71.438;188.817
2;1;37;2008;03;20;11;48.398;71.148;201.165
1;3;38;2008;04;04;00;2.447;72.245;243.438
1;3;38;2008;04;04;01;0.985;72.109;303.999
1;3;38;2008;04;04;02;1.644;72.182;211.319
1;3;38;2008;04;04;03;2.380;71.856;353.135
1;3;38;2008;04;04;04;3.171;71.892;363.730
1;3;38;2008;04;04;05;3.594;71.977;311.017
1;3;38;2008;04;04;06;3.980;71.845;317.454
1;3;38;2008;04;04;07;2.072;71.975;260.046
1;3;38;2008;04;04;08;1.903;71.596;333.575
1;3;38;2008;04;04;09;1.890;71.651;330.321
1;3;38;2008;04;04;10;1.398;71.698;364.114
1;3;38;2008;04;04;11;1.492;71.419;366.415
1;3;38;2008;04;04;12;1.539;71.472;294.447
1;3;38;2008;04;04;13;1.690;71.362;408.424
1;3;38;2008;04;04;14;0.798;71.129;372.439
1;3;38;2008;04;04;15;0.700;70.996;382.068
1;3;38;2008;04;04;16;0.280;70.882;409.411
2;3;39;2008;04;24;10;43.103;71.695;224.792
2;3;39;2008;04;24;11;42.410;71.220;240.111
2;3;39;2008;04;24;12;43.232;71.149;288.100
2;3;39;2008;04;24;13;43.122;71.023;326.845
2;3;39;2008;04;24;14;43.017;70.372;331.501
2;3;39;2008;04;24;15;44.051;70.086;323.781
2;3;39;2008;04;24;16;44.155;69.774;352.649
2;3;39;2008;04;24;17;44.818;69.487;381.561
2;3;39;2008;04;24;18;45.116;69.352;416.568
2;3;39;2008;04;24;19;46.116;69.179;401.830
2;3;39;2008;04;24;20;47.607;69.010;434.737
2;3;39;2008;04;24;21;48.469;69.253;443.035
2;3;39;2008;04;24;22;49.402;68.927;416.047
2;3;39;2008;04;24;23;50.565;68.939;416.295
3;3;40;2008;10;27;18;-5.251;66.944;378.505
3;3;40;2008;10;27;19;-5.525;66.432;389.933
3;3;40;2008;10;27;20;-4.024;65.660;371.925
3;3;40;2008;10;27;21;-4.786;65.156;417.548
3;3;40;2008;10;27;22;-4.403;64.783;376.580
3;3;40;2008;10;27;23;-5.390;64.167;515.719
3;3;40;2008;10;28;00;-2.321;64.174;365.689
3;3;40;2008;10;28;01;-0.581;64.407;426.027
3;3;40;2008;10;28;02;-2.039;63.251;335.493
3;3;40;2008;10;28;03;-1.894;62.977;329.712
3;3;40;2008;10;28;04;-1.103;62.995;290.417
3;3;40;2008;10;28;05;-0.572;62.666;294.290
3;3;40;2008;10;28;06;-0.102;62.678;229.198
3;3;40;2008;10;28;07;0.833;61.914;392.624
3;3;40;2008;10;28;08;0.735;61.659;436.696
3;3;40;2008;10;28;09;0.486;61.408;414.736
3;1;41;2008;10;27;16;8.184;68.241;316.803
3;1;41;2008;10;27;17;8.176;68.376;348.900
3;1;41;2008;10;27;18;8.511;68.231;308.967
3;1;41;2008;10;27;19;10.214;68.185;222.964
3;1;41;2008;10;27;20;10.468;68.201;242.565
3;1;41;2008;10;27;21;10.041;68.380;232.707
3;1;41;2008;10;27;22;9.438;68.138;212.621
3;1;41;2008;10;27;23;9.779;68.173;298.099
3;1;41;2008;10;28;00;9.003;67.877;221.701
3;1;41;2008;10;28;01;9.437;67.911;227.793
3;1;41;2008;10;28;02;9.796;67.622;237.477
3;1;41;2008;10;28;03;9.689;67.867;218.578
3;1;41;2008;10;28;04;10.713;67.818;249.510
3;1;41;2008;10;28;05;10.640;67.614;207.706
3;1;41;2008;10;28;06;10.776;67.725;195.994
3;1;41;2008;10;28;07;11.127;67.912;159.345
6;1;42;2008;11;17;08;25.251;74.185;234.780
6;1;42;2008;11;17;09;26.379;74.119;238.596
6;1;42;2008;11;17;10;26.136;74.202;300.928
6;1;42;2008;11;17;11;27.597;74.029;280.145
6;1;42;2008;11;17;12;27.106;74.272;214.578
6;1;42;2008;11;17;13;27.989;74.261;256.515
6;1;42;2008;11;17;14;27.599;74.330;281.387
6;1;42;2008;11;17;15;28.360;74.179;279.571
6;1;42;2008;11;17;16;28.647;74.187;267.955
6;1;42;2008;11;17;17;28.900;74.499;267.934
6;1;42;2008;11;17;18;28.815;74.322;253.229
6;1;42;2008;11;17;19;30.449;74.532;252.677
6;1;42;2008;11;17;20;31.097;74.731;230.215
6;1;42;2008;11;17;21;31.184;74.965;231.047
6;1;42;2008;11;17;22;30.495;74.951;221.103
6;1;42;2008;11;17;23;30.227;74.868;231.350
6;1;42;2008;11;18;00;31.631;75.022;223.362
6;1;42;2008;11;18;01;30.143;75.189;219.459
6;1;42;2008;11;18;02;31.160;75.622;212.275
6;1;42;2008;11;18;03;30.310;75.577;195.385
1;1;43;2008;11;18;10;3.574;73.649;134.892
1;1;43;2008;11;18;11;2.734;74.164;93.682
1;1;43;2008;11;18;12;2.714;74.034;170.301
1;1;43;2008;11;18;13;2.886;73.863;134.926
1;1;43;2008;11;18;14;2.142;73.839;152.819
1;1;43;2008;11;18;15;2.601;73.047;194.804
1;1;43;2008;11;18;16;2.231;72.873;258.838
1;1;43;2008;11;18;17;2.667;72.601;286.033
1;1;43;2008;11;18;18;2.261;72.198;236.577
1;1;43;2008;11;18;19;2.231;72.279;277.269
